id,user_no,device_id,push_type,article_id,title,category,sent_at,status
72,89,ZCNHjccdIHe:APA91bbZYc1DX1whebrIQbWa2c-bxodTIwRKTnM4VIJ38dDUUAill7Xj4uDMemxz_3aZxr2kRp5YAXo_x2eIpS4tm7hrO9-tivovWB0REWeKRH2i-7lEf5CoL93Ml_dpji6-RyQNyjlZ,FCM,AKR20260522163200527,동해남부먼바다 등 3곳 23일 0시 풍랑주의보 해제,SOCIETY,2026-05-23T00:30:53.802411880+09:00,success
73,90,1bb32a12adc322cf120bedc1c5d5d7b6c2069fe89bd96ab6a90d622ab0d5d338,APNS,AKR20260522163200527,동해남부먼바다 등 3곳 23일 0시 풍랑주의보 해제,SOCIETY,2026-05-23T00:30:53.805603755+09:00,success
74,91,1d56c18dbaa523fec6aba7cbeab426d7c50a79a1f7c800acb98ff92dea67e43d,APNS,AKR20260522163200527,동해남부먼바다 등 3곳 23일 0시 풍랑주의보 해제,SOCIETY,2026-05-23T00:30:53.807091089+09:00,fail
75,97,5851b87939e435b055977afd9e0ea0ccff1ebdea10e9ab644443061a20edd5ca,APNS,AKR20260522163200527,동해남부먼바다 등 3곳 23일 0시 풍랑주의보 해제,SOCIETY,2026-05-23T00:30:53.808928089+09:00,success
76,99,3i0OYmNr9m1:APA91baM3KHBOweWhvfT9MzCwBuZ2RGeSAfNd5FAH_db-_cMV2g2Ok__0WKLt7zTgCpSYuILXFuh9RK1wLWArqZhDANKLUmshM68Zj9K_GibXnlwvkHMlxmVL_ePCg-yjFPRDxvyhrhO,FCM,AKR20260522163200527,동해남부먼바다 등 3곳 23일 0시 풍랑주의보 해제,SOCIETY,2026-05-23T00:30:53.811451297+09:00,success
77,3,df672b1f45bb96e4db70bef7e2d35335b623e48fa1913b95bb3eb96fbd416b7e,APNS,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.812731047+09:00,fail
78,4,Sm9ozPqysbI:APA91b_wjgG-hYFkGEMyI-Av7Wxgs5_9CJK3SXnJZtV3ECyCGvzqdzMBikU-xhsD-MlbDQhetahbggmd9_58IIvt7J__CeNwS_7oyUXdQDsZr_S3yi682suHcPy1UWn3OQOxL_QRXZJI,FCM,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.814508797+09:00,fail
79,5,nGw1YUhIklV:APA91bY6BkY3JfT3erkXdl7A4QOqaIUZltMyExJK2cizkTbnQsDwQS2Az8Bfk2DJh-JAX9PdHVCjqKO7aHfWWCnZh9y4Av3StRqw779fxa4xovYLC1yacCf07Ui2Pu20F7HBZpeeB5nA,FCM,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.817680755+09:00,fail
80,6,d130339eb0558ccf92ab8551bd2f9b5bb531a38d1df0aacac06e9f7039d614ca,APNS,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.819081005+09:00,fail
81,9,ROeiNxabWre:APA91buMkON_FvHb8DOsyj4Kk3pyNLr_6sO-y0epPPFKCEt8U8w6bf5_5DvM25dHd0bz6ke3Kkqw74C5mUqAI6h-0N-u9vsHy5s-n52TQ0Q6clV_jcogs6-EdUYXOyoPhp8Qef3TBe14,FCM,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.821054922+09:00,fail
82,11,cAMe70ob2Kt:APA91bhbBmHnzx1KT6ghTpIWHOyn5aGK3Op2IuC4ug5akdDbXwTg3v1cORRHkv8IrDPK6_dvnlRtfyyYbfgO_RXQ_vJSEzikT49_HYS4b4nK8TDrhaDUgrbTb55lp_1Rz19apvq4nhn4,FCM,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.824301964+09:00,fail
83,12,zexnCve0hh8:APA91bWkGu07ofRzEikLC_XNiGvoGi_IH3SckFX2b2_3WMw-eB2R4-Se3iQ-_Y3JwoV4-Zuejgsgcu0bZUXS_I7wSXHCyx45lPpUFQSz-ahjZyo_2ZwS0w3hubg_QkQ8qQzHt9ByfIup,FCM,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.827364297+09:00,fail
84,17,K9L75hRnY01:APA91bZ9EDKhj69Gk6H5k013-aSw84vP_lE-QdPMZgITvn7DKFL5O9Ol7uZqXjhO1kZTEirpCi4MqWaRhLQDr5IyXU945ROO438X6PmLIHJbri8k_n5mNMc9hbo5L6DhKjXAz8mXcv1N,FCM,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.829320922+09:00,success
85,19,qFcsMrf6dWS:APA91bz1KnBgizqnC_fcwqzB7Nmuwwerj6xEfHXRRNJ9ou-vfRoyK4MgoTwjlMDq_SVlySPArMWuiyeudxh1PrCs78t25GPBA5f4U0fzj5pSsdDcxo3THtZ6hKiCeSxHKnQgZYZUKXaE,FCM,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.832285714+09:00,success
86,20,8rNMc1bmuSs:APA91bH1XjQBVlfnnOcfCd_OrxF9Ln_J7O-s6UGZN0fumBrrTfU9GQb2K-FuH-PqdI9KIuYUv4hQs51GmXujYFk24SZvHi5FFlumsRa9QsEBYtwI7ekSKtVxm2BqpggyyUvVc9_jHMAT,FCM,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.834491089+09:00,success
87,24,5b617614df41a4bb4d273fc232b0d7578c59cd258279ddf43c22841928722428,APNS,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.837500630+09:00,success
88,25,HgxD5brIbQ4:APA91b3umI-HGpiLkkY_cWImGqk-08CfixBojhTsCmlR7Ik_sivfE1VJCSN1ArR74zgj0JTSzfWsiboiMF-E7yW8pli9YZy7EWj4XDJAtyNWVN39V1EVao_bNuJbnOj7NvOTnys3apl_,FCM,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.839286589+09:00,fail
89,26,a7d5f388d4408c6a206da254f303ca96681dfb1ee9234e3a7fc6f54c9520c2f6,APNS,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.842201130+09:00,fail
90,27,wbXtrDheRFV:APA91bT7V1xJAtVnk7bUkPlUZCpAQhtippVuK_MxjH6W6TuSaIXwuV5BGALKw-obwsdBGfGz5WISu4KnRovE7RL_ZKdrRUr2kKtj4Ol9bkqR3Es3Le-PVeiSzl-tAdLlrc3VyD45kY7C,FCM,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.844104297+09:00,success
91,29,uJagsmqK5Cy:APA91bGoIQ96V6p5bMmskJkziOW3WhyE_T5micvLslrXZuRKuDN5crZh9Cv3wkUl4HUviI0R8TJrLXP2lBHyhgLlt3IQA3D-JmTKBjGhJYVJyfWigalcM5i52d6HgNWjXRed_GfPSMD5,FCM,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.846109714+09:00,success
92,34,Ux9emSh41YW:APA91bIfLsNg5YS3pBX06HT2EgUca7BYJC7gnCNDYNWUZEEhQ48NSLX5KFVVNB3dYdYdfjROsXXQOGAZ14Hi_KzxVgIO_qUWqnb21spOhhf9WDOJvZhzkKh12GkNn3kM0scXwgLxUIcP,FCM,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.850084172+09:00,fail
93,35,PVrMMkwG1rs:APA91bq8qyocyf9FkVI_I_pk8L9xa2C2MkBvBY5WZE_-ntW3YCrHDE2HMlHnBBycRXVj8Fh-sLXXRj1zsiy7RW-fv07_VqGxQxAwM1eN0WtiEeZnp_gmOXB3jl7dgErDn9p6HW8_sNe7,FCM,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.851765047+09:00,fail
94,44,24KwfCSy7eX:APA91bO8kVsLzNoHJ41Z42Li847ToMwbZqykqZKZBJ4j9sNYB32tR0TeTpN7ohAB4m90Br80W5VyS-jUzPA7d5vi7ExcWR3HuVRisQGXO2ouG39g3NT1XP7C8aFXuQ7PX72fuBo0ja_6,FCM,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.853321505+09:00,success
95,45,977ae5d3f208c35fe37ed352a61f7038dd287a275c9d877d01b8a7fb85a39e15,APNS,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.856901839+09:00,fail
96,47,a2978bbadc3514df49319cbb19eb06534eff33bed97720155097ad002238e50a,APNS,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.858445172+09:00,success
97,51,sqXO57akjy1:APA91bQjbwBolGL1bd4MTt6rhvlQ7U_3cbvS4Mc47ocSM-Hg_pA7YKu4-UWtNUD4cDch19y1jPTUQ3zi-krPYzMn1FMooOFXOsQnDpfFiwRGSt5BBTqDtbBPsSAMzVoa_YgSSdhJhrbL,FCM,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.860016880+09:00,fail
98,53,2ROEpdkegkE:APA91bsglAbvXO_Gi8F3YSoBj4sGL5D7VttxyuqJnpUx8Sxm0QyjVr8I2EuB88OyIeLF_hB_qwZGsvI8-QhKRFOyNH1-hvKXPMDGOEWIjF0e12Q6w9UOjHjGMVMrgDHjx3OzvbwTUu_P,FCM,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.861676964+09:00,success
99,55,739418ea53da067564debdc4cc2770cdeeba7bb8e090a57fbf2c2b888a5159a4,APNS,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.866028047+09:00,success
100,58,PZEopQ7MsxW:APA91bET0wvAPg2YI9JPIqYb5Xal0STjpMdU0hhLtKud2skUWr-paN5CpNtLq8N94N-x-PDx-ku7Iw2U4-zZgeMyB5HbjEc9lL1fjiMP0KOAFuu68u9KB7dW5H6h1IY-ZpJgJpsU5XaN,FCM,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.868106172+09:00,fail
101,61,CysmIt4m5Yi:APA91bNrjByWPJOHW_YU8RHiq88avPZ5H6_tkxLc2fBQ0la0u3-edqkhwSTKhgTkhYsCpCPSARYTwploD9AQFAvqlSnwPOGE5WgDXWHv7ALd-DtLVqaCPRd_p4N63XuV5cPOpuHdWXul,FCM,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.871103922+09:00,success
102,65,IsMfEU0J0Jy:APA91bDYnMYJwJ1Cl12zUjuL9OKGFkwzHSs0l82mAJSQ1lnc4TxEWM4VFvDtx-4mE4lH_At1tTrCgR4dmrzsFWxaCxgjr5suWiHHxnzfYFO-VzWEeAbxkDIHmI7vOcDzf11jR3wNcxki,FCM,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.873603839+09:00,success
103,66,i5HrmonZ6yg:APA91bow91Q1z-qI5c1aprc3hUNzoLbCurqUISYkrpKgHpbclZ701IsnKeMkauEyRgmFcAIlb552LNnCgVvsU5UQxnGJY7vWfqRvRJtL_oK9RY9wpVTnsNxAjU8QMJ6wI9fhbntD7pkR,FCM,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.877654880+09:00,success
104,69,a6b0ee30ce01e066479d0f39f996f3afabcc2b2720e3e65781398fd11c1ae17e,APNS,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.880829547+09:00,fail
105,70,00807011659a024579610284632382930e3ca426be8136c6d14e9afb5424b368,APNS,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.884161297+09:00,success
106,74,q3ueRa6kyJd:APA91bUk--H_swpVwo8Y1keqhf13S_Sa7WBN_AZX5P4EAE6kmtgTfEjVFYqUK-xuTzau_hrabTSEotlUU4xQoEj38xpIzPtbZNHiKgn-BYptiFs1KnzM1Uj-82s6bmZ_wMiKK-SzQ-hF,FCM,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.887259047+09:00,success
107,76,CBPYPg8XEal:APA91bo-oXFQMWv0CYiOAoZttvRFWVkfnFm_h6r2_QNIeTzHNC3PHZwJcgXtbLiBU7O9vvqnuNBOrCaCgxsfTutKZzaQX1Z3rGH6pcApPXkWSlF3nbhOJLxAHRRQr8X9ckSFFIWcIu0-,FCM,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.891229589+09:00,fail
108,78,JmqX8MQIGMR:APA91bOdwjAcvoq7h6plIFmjJmdWp8V01gBHAxHYCFGo8QsSe7HGyBTMcFWgm9gf_ok4T0Z_H-QOpYh0M6ct7OdO46ADOpjiRNRGxd0FDzGl6Ev3d1s_pPC2IQjQGOvWGt4ZMdeX9mMG,FCM,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.896208589+09:00,success
109,79,eqI2BdzgtSk:APA91bJFWC8t7H5BakKdkn6oekaBNQe3Rln_3ELoc20kOm755pFYvTT6hBJwZTRMorcYzPaKYgqpGYOu9a2CeITElGrC-qbNhasSxIAC9DBl1XRpDrm8n4njnTs5GMlCHiVCUzpOaz8A,FCM,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.900171922+09:00,fail
110,80,aaa9e9d71ea5b9ffc0cd6c190d4e2a31f0dfe2d365421eb9652c7e0739dfd163,APNS,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.902515214+09:00,success
111,81,d1c9677128b4fd8f38a9f16343c095240b909ff3bb82109badd162f820148fc6,APNS,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.905071089+09:00,fail
112,87,OtrEXwspteE:APA91bcW-8frcvZk2BbRs6RptjVSTY8vSHHkiJ-wvU4j7W3xcOJVUsTiZkNxTPXZAraNgD41tPjrPy3FxQYM_swnTUGqotZbvnqLsGtV5cZZUIaE9WphEcxTMkOsNGghftmu7bV_VK9D,FCM,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.908918505+09:00,success
113,88,K7ASkJoO7yB:APA91byS4CgL2MI35LWfw5xyRa6VEdleFtd60MxOQyYrQeD4E61TbBFOYtihDqX7Lqn3jB9OTYEdb-8yTAVH-2n4dSSqkcp9Bd61n2c6-x3j1dTb1nmTU8AOlTYLeVzpIqp2sNAOznjd,FCM,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.910984630+09:00,success
114,89,ZCNHjccdIHe:APA91bbZYc1DX1whebrIQbWa2c-bxodTIwRKTnM4VIJ38dDUUAill7Xj4uDMemxz_3aZxr2kRp5YAXo_x2eIpS4tm7hrO9-tivovWB0REWeKRH2i-7lEf5CoL93Ml_dpji6-RyQNyjlZ,FCM,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.914355922+09:00,fail
115,90,1bb32a12adc322cf120bedc1c5d5d7b6c2069fe89bd96ab6a90d622ab0d5d338,APNS,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.916105130+09:00,success
116,91,1d56c18dbaa523fec6aba7cbeab426d7c50a79a1f7c800acb98ff92dea67e43d,APNS,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.918265880+09:00,success
117,92,as193IuAHq6:APA91bDz7v4CNZ-FMLw76ekVr93WgpK3mhAvW5Exky8nPCQJvRmk-TCi66-bK5Y2u7gV-8mrS-Zze0sbTLANu3ckQHWOX3aLPuyhLM6kd0fXGi7Rl32pNDcpJIiwayUUeuwrLjhmqi9b,FCM,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.921517047+09:00,fail
118,93,UdOv9I5bwiA:APA91bkgmjb5EF6nhR1EKlZLB8iqds4OO2cUWli_GO3t5S_gKW9m22JLpVePeAgmSyj8RuGfSvuaxzURUPCDqVvshF96-_0qZguZMaIQetQvZSMWicWmUFPgWizQo8oCrvq1DDbIuBmY,FCM,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.923781089+09:00,fail
119,97,5851b87939e435b055977afd9e0ea0ccff1ebdea10e9ab644443061a20edd5ca,APNS,AKR20260522135800051,자율운항선박 비강제 국제기준 IMO 채택…국제 표준화 마련,INDUSTRY,2026-05-23T00:30:53.925461422+09:00,success
120,3,df672b1f45bb96e4db70bef7e2d35335b623e48fa1913b95bb3eb96fbd416b7e,APNS,AKR20260522163100527,남해 동부 먼바다에 23일 0시 풍랑주의보 해제,SOCIETY,2026-05-23T00:30:53.929047589+09:00,fail
121,4,Sm9ozPqysbI:APA91b_wjgG-hYFkGEMyI-Av7Wxgs5_9CJK3SXnJZtV3ECyCGvzqdzMBikU-xhsD-MlbDQhetahbggmd9_58IIvt7J__CeNwS_7oyUXdQDsZr_S3yi682suHcPy1UWn3OQOxL_QRXZJI,FCM,AKR20260522163100527,남해 동부 먼바다에 23일 0시 풍랑주의보 해제,SOCIETY,2026-05-23T00:30:53.931143047+09:00,success
122,9,ROeiNxabWre:APA91buMkON_FvHb8DOsyj4Kk3pyNLr_6sO-y0epPPFKCEt8U8w6bf5_5DvM25dHd0bz6ke3Kkqw74C5mUqAI6h-0N-u9vsHy5s-n52TQ0Q6clV_jcogs6-EdUYXOyoPhp8Qef3TBe14,FCM,AKR20260522163100527,남해 동부 먼바다에 23일 0시 풍랑주의보 해제,SOCIETY,2026-05-23T00:30:53.933068130+09:00,success
123,10,8e74a0bc0e50832ede3fe053a589ad18f59abf64c6c45ca232472b751109c709,APNS,AKR20260522163100527,남해 동부 먼바다에 23일 0시 풍랑주의보 해제,SOCIETY,2026-05-23T00:30:53.936640464+09:00,success
124,12,zexnCve0hh8:APA91bWkGu07ofRzEikLC_XNiGvoGi_IH3SckFX2b2_3WMw-eB2R4-Se3iQ-_Y3JwoV4-Zuejgsgcu0bZUXS_I7wSXHCyx45lPpUFQSz-ahjZyo_2ZwS0w3hubg_QkQ8qQzHt9ByfIup,FCM,AKR20260522163100527,남해 동부 먼바다에 23일 0시 풍랑주의보 해제,SOCIETY,2026-05-23T00:30:53.938446630+09:00,fail
125,17,K9L75hRnY01:APA91bZ9EDKhj69Gk6H5k013-aSw84vP_lE-QdPMZgITvn7DKFL5O9Ol7uZqXjhO1kZTEirpCi4MqWaRhLQDr5IyXU945ROO438X6PmLIHJbri8k_n5mNMc9hbo5L6DhKjXAz8mXcv1N,FCM,AKR20260522163100527,남해 동부 먼바다에 23일 0시 풍랑주의보 해제,SOCIETY,2026-05-23T00:30:53.940139714+09:00,success
126,19,qFcsMrf6dWS:APA91bz1KnBgizqnC_fcwqzB7Nmuwwerj6xEfHXRRNJ9ou-vfRoyK4MgoTwjlMDq_SVlySPArMWuiyeudxh1PrCs78t25GPBA5f4U0fzj5pSsdDcxo3THtZ6hKiCeSxHKnQgZYZUKXaE,FCM,AKR20260522163100527,남해 동부 먼바다에 23일 0시 풍랑주의보 해제,SOCIETY,2026-05-23T00:30:53.941823630+09:00,success
127,21,o77IFm1IekP:APA91bVuVMbDoy2YozJm3n0lUZv0XLQ6HYkYPdARXqC-fREnBGn1WoZhC67Udzm96kX0fyoOZF42kKLCHaeG_J7-Y8TC3qSHAMfqQh7IB2-2vazmFrCBjWBAUmKVuPIN5wAIks3vJGAK,FCM,AKR20260522163100527,남해 동부 먼바다에 23일 0시 풍랑주의보 해제,SOCIETY,2026-05-23T00:30:53.944944297+09:00,success
128,23,DgvDWkHV1zA:APA91bw6f_qCcPrWWCPKglhp4wk7ZFiy-f64Gm1IoykoTPqWPJPDCTwYn11GBfe28mdS1QIOVIT-7s7W5SQ0Ely7iWu7Ml1A3_tvloVw9AIUQ13mxpB7zj7e_mldPZnAsbj6Y66EI1t0,FCM,AKR20260522163100527,남해 동부 먼바다에 23일 0시 풍랑주의보 해제,SOCIETY,2026-05-23T00:30:53.946979797+09:00,fail
129,24,5b617614df41a4bb4d273fc232b0d7578c59cd258279ddf43c22841928722428,APNS,AKR20260522163100527,남해 동부 먼바다에 23일 0시 풍랑주의보 해제,SOCIETY,2026-05-23T00:30:53.949992964+09:00,fail
130,27,wbXtrDheRFV:APA91bT7V1xJAtVnk7bUkPlUZCpAQhtippVuK_MxjH6W6TuSaIXwuV5BGALKw-obwsdBGfGz5WISu4KnRovE7RL_ZKdrRUr2kKtj4Ol9bkqR3Es3Le-PVeiSzl-tAdLlrc3VyD45kY7C,FCM,AKR20260522163100527,남해 동부 먼바다에 23일 0시 풍랑주의보 해제,SOCIETY,2026-05-23T00:30:53.953073005+09:00,success
131,35,PVrMMkwG1rs:APA91bq8qyocyf9FkVI_I_pk8L9xa2C2MkBvBY5WZE_-ntW3YCrHDE2HMlHnBBycRXVj8Fh-sLXXRj1zsiy7RW-fv07_VqGxQxAwM1eN0WtiEeZnp_gmOXB3jl7dgErDn9p6HW8_sNe7,FCM,AKR20260522163100527,남해 동부 먼바다에 23일 0시 풍랑주의보 해제,SOCIETY,2026-05-23T00:30:53.954955839+09:00,fail
132,41,QEJPWGS15CH:APA91bG_AE8tedaJ9Znr4N-x6qDFmHqowWJTzyuDquqj_6RgROl6k5ruSj5fyZZnt4uyYhbxFQwxU4IMDCLFqdKsocQckqpXnA-jcxNs9HWY0eN2uu4-MygCrjCTxhkCeVjW10Sxi6P5,FCM,AKR20260522163100527,남해 동부 먼바다에 23일 0시 풍랑주의보 해제,SOCIETY,2026-05-23T00:30:53.957995339+09:00,fail
133,44,24KwfCSy7eX:APA91bO8kVsLzNoHJ41Z42Li847ToMwbZqykqZKZBJ4j9sNYB32tR0TeTpN7ohAB4m90Br80W5VyS-jUzPA7d5vi7ExcWR3HuVRisQGXO2ouG39g3NT1XP7C8aFXuQ7PX72fuBo0ja_6,FCM,AKR20260522163100527,남해 동부 먼바다에 23일 0시 풍랑주의보 해제,SOCIETY,2026-05-23T00:30:53.960075672+09:00,fail
134,45,977ae5d3f208c35fe37ed352a61f7038dd287a275c9d877d01b8a7fb85a39e15,APNS,AKR20260522163100527,남해 동부 먼바다에 23일 0시 풍랑주의보 해제,SOCIETY,2026-05-23T00:30:53.961870505+09:00,fail
135,47,a2978bbadc3514df49319cbb19eb06534eff33bed97720155097ad002238e50a,APNS,AKR20260522163100527,남해 동부 먼바다에 23일 0시 풍랑주의보 해제,SOCIETY,2026-05-23T00:30:53.966075672+09:00,success
136,48,Zp6jR8bV6me:APA91bSRidmWubemY_bINPyThs9KdR4l8PuGnEpQBL5M9ujAQgbaLlfBsSV-goyuMlzPYahVECBzJEncm7SfzRfECICMG9Iw-4e_tTGynJ7PeYeRXuYs-sxhK7u4ewY58h8feQjKb0Ei,FCM,AKR20260522163100527,남해 동부 먼바다에 23일 0시 풍랑주의보 해제,SOCIETY,2026-05-23T00:30:53.968251922+09:00,success
137,51,sqXO57akjy1:APA91bQjbwBolGL1bd4MTt6rhvlQ7U_3cbvS4Mc47ocSM-Hg_pA7YKu4-UWtNUD4cDch19y1jPTUQ3zi-krPYzMn1FMooOFXOsQnDpfFiwRGSt5BBTqDtbBPsSAMzVoa_YgSSdhJhrbL,FCM,AKR20260522163100527,남해 동부 먼바다에 23일 0시 풍랑주의보 해제,SOCIETY,2026-05-23T00:30:53.971279755+09:00,success
138,53,2ROEpdkegkE:APA91bsglAbvXO_Gi8F3YSoBj4sGL5D7VttxyuqJnpUx8Sxm0QyjVr8I2EuB88OyIeLF_hB_qwZGsvI8-QhKRFOyNH1-hvKXPMDGOEWIjF0e12Q6w9UOjHjGMVMrgDHjx3OzvbwTUu_P,FCM,AKR20260522163100527,남해 동부 먼바다에 23일 0시 풍랑주의보 해제,SOCIETY,2026-05-23T00:30:53.973350630+09:00,success
139,54,fC8d4KMjVF0:APA91bi9UN9q5RMF53QuVPYJawV4L1HnlVwTziogKGxBFeuzvvKW3B2oudRyBkVJz6vIifDP-Eet9LQJeUJG8PdHbRVZd7NPCmrmDUbVV70jw6Q07y54p7Z1SvaZTbHZSVhhvqsJp_If,FCM,AKR20260522163100527,남해 동부 먼바다에 23일 0시 풍랑주의보 해제,SOCIETY,2026-05-23T00:30:53.975881505+09:00,success
140,55,739418ea53da067564debdc4cc2770cdeeba7bb8e090a57fbf2c2b888a5159a4,APNS,AKR20260522163100527,남해 동부 먼바다에 23일 0시 풍랑주의보 해제,SOCIETY,2026-05-23T00:30:53.978664922+09:00,success
141,61,CysmIt4m5Yi:APA91bNrjByWPJOHW_YU8RHiq88avPZ5H6_tkxLc2fBQ0la0u3-edqkhwSTKhgTkhYsCpCPSARYTwploD9AQFAvqlSnwPOGE5WgDXWHv7ALd-DtLVqaCPRd_p4N63XuV5cPOpuHdWXul,FCM,AKR20260522163100527,남해 동부 먼바다에 23일 0시 풍랑주의보 해제,SOCIETY,2026-05-23T00:30:53.980118630+09:00,success
142,65,IsMfEU0J0Jy:APA91bDYnMYJwJ1Cl12zUjuL9OKGFkwzHSs0l82mAJSQ1lnc4TxEWM4VFvDtx-4mE4lH_At1tTrCgR4dmrzsFWxaCxgjr5suWiHHxnzfYFO-VzWEeAbxkDIHmI7vOcDzf11jR3wNcxki,FCM,AKR20260522163100527,남해 동부 먼바다에 23일 0시 풍랑주의보 해제,SOCIETY,2026-05-23T00:30:53.982260672+09:00,success
143,66,i5HrmonZ6yg:APA91bow91Q1z-qI5c1aprc3hUNzoLbCurqUISYkrpKgHpbclZ701IsnKeMkauEyRgmFcAIlb552LNnCgVvsU5UQxnGJY7vWfqRvRJtL_oK9RY9wpVTnsNxAjU8QMJ6wI9fhbntD7pkR,FCM,AKR20260522163100527,남해 동부 먼바다에 23일 0시 풍랑주의보 해제,SOCIETY,2026-05-23T00:30:53.984314130+09:00,fail
