id,user_no,push_type,article_id,title,category,sent_at,status
167,35,FCM,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",INDUSTRY,2026-05-22T18:51:34.525247+09:00,success
168,39,FCM,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",INDUSTRY,2026-05-22T18:51:34.525810+09:00,fail
169,44,FCM,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",INDUSTRY,2026-05-22T18:51:34.526297+09:00,fail
170,45,APNS,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",INDUSTRY,2026-05-22T18:51:34.526807+09:00,success
171,46,FCM,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",INDUSTRY,2026-05-22T18:51:34.527344+09:00,fail
172,47,APNS,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",INDUSTRY,2026-05-22T18:51:34.527857+09:00,fail
173,51,FCM,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",INDUSTRY,2026-05-22T18:51:34.528325+09:00,fail
174,52,FCM,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",INDUSTRY,2026-05-22T18:51:34.528760+09:00,success
175,53,FCM,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",INDUSTRY,2026-05-22T18:51:34.529197+09:00,fail
176,60,FCM,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",INDUSTRY,2026-05-22T18:51:34.529683+09:00,fail
177,61,FCM,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",INDUSTRY,2026-05-22T18:51:34.531560+09:00,success
178,62,FCM,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",INDUSTRY,2026-05-22T18:51:34.532106+09:00,fail
179,65,FCM,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",INDUSTRY,2026-05-22T18:51:34.532621+09:00,success
180,66,FCM,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",INDUSTRY,2026-05-22T18:51:34.533488+09:00,success
181,69,APNS,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",INDUSTRY,2026-05-22T18:51:34.534088+09:00,success
182,74,FCM,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",INDUSTRY,2026-05-22T18:51:34.534648+09:00,success
183,76,FCM,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",INDUSTRY,2026-05-22T18:51:34.535107+09:00,fail
184,78,FCM,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",INDUSTRY,2026-05-22T18:51:34.536249+09:00,fail
185,79,FCM,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",INDUSTRY,2026-05-22T18:51:34.536952+09:00,success
186,80,APNS,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",INDUSTRY,2026-05-22T18:51:34.537783+09:00,success
187,81,APNS,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",INDUSTRY,2026-05-22T18:51:34.538399+09:00,fail
188,84,FCM,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",INDUSTRY,2026-05-22T18:51:34.538980+09:00,fail
189,87,FCM,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",INDUSTRY,2026-05-22T18:51:34.539472+09:00,success
190,89,FCM,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",INDUSTRY,2026-05-22T18:51:34.539971+09:00,success
191,90,APNS,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",INDUSTRY,2026-05-22T18:51:34.540467+09:00,fail
192,91,APNS,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",INDUSTRY,2026-05-22T18:51:34.542487+09:00,fail
193,92,FCM,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",INDUSTRY,2026-05-22T18:51:34.543020+09:00,success
194,93,FCM,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",INDUSTRY,2026-05-22T18:51:34.543496+09:00,fail
195,94,FCM,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",INDUSTRY,2026-05-22T18:51:34.544007+09:00,success
196,95,FCM,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",INDUSTRY,2026-05-22T18:51:34.544484+09:00,fail
197,97,APNS,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",INDUSTRY,2026-05-22T18:51:34.548750+09:00,success
198,10,APNS,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",SOCIETY,2026-05-22T18:51:34.549219+09:00,fail
199,21,FCM,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",SOCIETY,2026-05-22T18:51:34.549858+09:00,fail
200,23,FCM,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",SOCIETY,2026-05-22T18:51:34.550408+09:00,success
201,41,FCM,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",SOCIETY,2026-05-22T18:51:34.550936+09:00,fail
202,48,FCM,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",SOCIETY,2026-05-22T18:51:34.553112+09:00,success
203,54,FCM,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",SOCIETY,2026-05-22T18:51:34.554119+09:00,success
204,64,FCM,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",SOCIETY,2026-05-22T18:51:34.554810+09:00,success
205,67,FCM,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",SOCIETY,2026-05-22T18:51:34.555289+09:00,fail
206,75,FCM,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",SOCIETY,2026-05-22T18:51:34.556186+09:00,fail
207,82,FCM,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",SOCIETY,2026-05-22T18:51:34.556651+09:00,fail
208,99,FCM,AKR20260522149300017,"삼성바이오 노사정 대화 재개…노조 ""교섭방식 논의""",SOCIETY,2026-05-22T18:51:34.557280+09:00,success
209,1,FCM,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.557937+09:00,success
210,2,FCM,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.558357+09:00,fail
211,3,APNS,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.558819+09:00,fail
212,4,FCM,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.559280+09:00,fail
213,8,APNS,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.559786+09:00,success
214,9,FCM,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.560223+09:00,fail
215,10,APNS,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.560700+09:00,fail
216,15,FCM,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.561181+09:00,success
217,17,FCM,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.561739+09:00,success
218,19,FCM,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.562287+09:00,fail
219,21,FCM,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.564156+09:00,fail
220,23,FCM,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.564603+09:00,success
221,24,APNS,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.565010+09:00,success
222,27,FCM,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.565431+09:00,fail
223,30,APNS,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.565862+09:00,fail
224,35,FCM,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.566318+09:00,fail
225,39,FCM,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.566817+09:00,fail
226,41,FCM,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.567601+09:00,fail
227,44,FCM,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.568074+09:00,success
228,45,APNS,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.568605+09:00,success
229,46,FCM,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.569234+09:00,fail
230,47,APNS,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.569954+09:00,success
231,48,FCM,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.570571+09:00,fail
232,51,FCM,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.571135+09:00,success
233,52,FCM,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.572+09:00,fail
234,53,FCM,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.572515+09:00,success
235,54,FCM,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.573148+09:00,fail
236,61,FCM,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.573716+09:00,fail
237,64,FCM,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.574189+09:00,fail
238,65,FCM,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.574657+09:00,fail
239,66,FCM,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.575103+09:00,success
240,67,FCM,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.575650+09:00,fail
241,74,FCM,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.576179+09:00,fail
242,75,FCM,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.578551+09:00,fail
243,79,FCM,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.579036+09:00,fail
244,81,APNS,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.579528+09:00,fail
245,82,FCM,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.580044+09:00,fail
246,84,FCM,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.580568+09:00,success
247,87,FCM,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.581042+09:00,fail
248,89,FCM,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.581488+09:00,fail
249,90,APNS,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.581938+09:00,fail
250,91,APNS,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.582357+09:00,fail
251,94,FCM,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.582906+09:00,fail
252,97,APNS,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.583416+09:00,fail
253,99,FCM,AKR20260522149600065,"인천 간석역 선로에 학생 추정 남성 침입…철도경찰대 조사",SOCIETY,2026-05-22T18:51:34.583906+09:00,fail
254,1,FCM,AKR20260522141501054,"전남광주 통합특별시 1금고 첫 운영기관 '농협은행'(종합)",ECONOMY,2026-05-22T18:51:34.584374+09:00,success
255,2,FCM,AKR20260522141501054,"전남광주 통합특별시 1금고 첫 운영기관 '농협은행'(종합)",ECONOMY,2026-05-22T18:51:34.588974+09:00,fail
256,3,APNS,AKR20260522141501054,"전남광주 통합특별시 1금고 첫 운영기관 '농협은행'(종합)",ECONOMY,2026-05-22T18:51:34.589547+09:00,success
257,4,FCM,AKR20260522141501054,"전남광주 통합특별시 1금고 첫 운영기관 '농협은행'(종합)",ECONOMY,2026-05-22T18:51:34.590156+09:00,fail
258,6,APNS,AKR20260522141501054,"전남광주 통합특별시 1금고 첫 운영기관 '농협은행'(종합)",ECONOMY,2026-05-22T18:51:34.590730+09:00,fail
259,9,FCM,AKR20260522141501054,"전남광주 통합특별시 1금고 첫 운영기관 '농협은행'(종합)",ECONOMY,2026-05-22T18:51:34.591161+09:00,fail
260,15,FCM,AKR20260522141501054,"전남광주 통합특별시 1금고 첫 운영기관 '농협은행'(종합)",ECONOMY,2026-05-22T18:51:34.591676+09:00,success
261,17,FCM,AKR20260522141501054,"전남광주 통합특별시 1금고 첫 운영기관 '농협은행'(종합)",ECONOMY,2026-05-22T18:51:34.592159+09:00,fail
262,24,APNS,AKR20260522141501054,"전남광주 통합특별시 1금고 첫 운영기관 '농협은행'(종합)",ECONOMY,2026-05-22T18:51:34.592631+09:00,fail
263,26,APNS,AKR20260522141501054,"전남광주 통합특별시 1금고 첫 운영기관 '농협은행'(종합)",ECONOMY,2026-05-22T18:51:34.593085+09:00,fail
264,27,FCM,AKR20260522141501054,"전남광주 통합특별시 1금고 첫 운영기관 '농협은행'(종합)",ECONOMY,2026-05-22T18:51:34.595396+09:00,success
265,30,APNS,AKR20260522141501054,"전남광주 통합특별시 1금고 첫 운영기관 '농협은행'(종합)",ECONOMY,2026-05-22T18:51:34.595851+09:00,fail
266,35,FCM,AKR20260522141501054,"전남광주 통합특별시 1금고 첫 운영기관 '농협은행'(종합)",ECONOMY,2026-05-22T18:51:34.596283+09:00,success
267,39,FCM,AKR20260522141501054,"전남광주 통합특별시 1금고 첫 운영기관 '농협은행'(종합)",ECONOMY,2026-05-22T18:51:34.596801+09:00,success
268,41,FCM,AKR20260522141501054,"전남광주 통합특별시 1금고 첫 운영기관 '농협은행'(종합)",ECONOMY,2026-05-22T18:51:34.597417+09:00,success
269,42,FCM,AKR20260522141501054,"전남광주 통합특별시 1금고 첫 운영기관 '농협은행'(종합)",ECONOMY,2026-05-22T18:51:34.597831+09:00,success
270,43,APNS,AKR20260522141501054,"전남광주 통합특별시 1금고 첫 운영기관 '농협은행'(종합)",ECONOMY,2026-05-22T18:51:34.602459+09:00,success
271,45,APNS,AKR20260522141501054,"전남광주 통합특별시 1금고 첫 운영기관 '농협은행'(종합)",ECONOMY,2026-05-22T18:51:34.603445+09:00,fail
272,46,FCM,AKR20260522141501054,"전남광주 통합특별시 1금고 첫 운영기관 '농협은행'(종합)",ECONOMY,2026-05-22T18:51:34.604052+09:00,success
273,47,APNS,AKR20260522141501054,"전남광주 통합특별시 1금고 첫 운영기관 '농협은행'(종합)",ECONOMY,2026-05-22T18:51:34.604651+09:00,success
274,51,FCM,AKR20260522141501054,"전남광주 통합특별시 1금고 첫 운영기관 '농협은행'(종합)",ECONOMY,2026-05-22T18:51:34.605245+09:00,success
275,52,FCM,AKR20260522141501054,"전남광주 통합특별시 1금고 첫 운영기관 '농협은행'(종합)",ECONOMY,2026-05-22T18:51:34.605819+09:00,success
276,53,FCM,AKR20260522141501054,"전남광주 통합특별시 1금고 첫 운영기관 '농협은행'(종합)",ECONOMY,2026-05-22T18:51:34.606264+09:00,success
277,54,FCM,AKR20260522141501054,"전남광주 통합특별시 1금고 첫 운영기관 '농협은행'(종합)",ECONOMY,2026-05-22T18:51:34.606759+09:00,fail
278,56,APNS,AKR20260522141501054,"전남광주 통합특별시 1금고 첫 운영기관 '농협은행'(종합)",ECONOMY,2026-05-22T18:51:34.607257+09:00,fail
279,60,FCM,AKR20260522141501054,"전남광주 통합특별시 1금고 첫 운영기관 '농협은행'(종합)",ECONOMY,2026-05-22T18:51:34.608180+09:00,success
280,61,FCM,AKR20260522141501054,"전남광주 통합특별시 1금고 첫 운영기관 '농협은행'(종합)",ECONOMY,2026-05-22T18:51:34.608658+09:00,fail
281,64,FCM,AKR20260522141501054,"전남광주 통합특별시 1금고 첫 운영기관 '농협은행'(종합)",ECONOMY,2026-05-22T18:51:34.609248+09:00,success
282,65,FCM,AKR20260522141501054,"전남광주 통합특별시 1금고 첫 운영기관 '농협은행'(종합)",ECONOMY,2026-05-22T18:51:34.609758+09:00,success
283,66,FCM,AKR20260522141501054,"전남광주 통합특별시 1금고 첫 운영기관 '농협은행'(종합)",ECONOMY,2026-05-22T18:51:34.610213+09:00,success
284,69,APNS,AKR20260522141501054,"전남광주 통합특별시 1금고 첫 운영기관 '농협은행'(종합)",ECONOMY,2026-05-22T18:51:34.610717+09:00,fail
285,74,FCM,AKR20260522141501054,"전남광주 통합특별시 1금고 첫 운영기관 '농협은행'(종합)",ECONOMY,2026-05-22T18:51:34.611336+09:00,fail
